34640,8001973,36.278587,127.365974,선골
34630,8001683,36.282818,127.36241,반지리
34570,8001620,36.28792,127.36061,모세골
34590,8002383,36.289787,127.36114,원정림
34610,8002549,36.293835,127.36187,정림중학교
30890,8002541,36.30175,127.36647,정림공원
30880,8002550,36.30361,127.36594,정림초등학교
30840,8001199,36.30666,127.36505,정림삼거리
30830,8001198,36.306957,127.364624,정림삼거리
30860,8002551,36.304733,127.36542,정림초등학교
30850,8002337,36.30247,127.36539,우성아파트
35100,8007195,36.30157,127.36363,정림동종점
30820,8002752,36.299046,127.36469,코스모스아파트
34600,8002548,36.29427,127.36185,정림중학교
34580,8002384,36.289658,127.36095,원정림
34560,8001621,36.28804,127.36048,모세골
34620,8001682,36.282787,127.36216,반지리
34650,8001974,36.27859,127.365814,선골
35190,8007264,36.27584,127.364456,암뱀골
33840,8001582,36.267963,127.35197,등골
11410,8005504,36.33353,127.43734,대전역동광장
11400,8002114,36.33171,127.44029,신안동
11180,8001348,36.329063,127.44173,대동역3번출구
11390,8002156,36.328274,127.43936,베스티안우송병원
10070,8002357,36.32757,127.43485,원동네거리
10040,8001412,36.32953,127.43368,대전역\/역전시장
12450,8001527,36.330685,127.43078,목척교
20290,8001875,36.328003,127.42372,삼성생명
20170,8002605,36.3243,127.418655,중구청역
22230,8001930,36.321213,127.413666,서대전네거리역1번출구
21010,8001355,36.31889,127.41645,충대병원네거리
22210,8002724,36.31792,127.41389,충남대학교병원
22130,8002033,36.316315,127.40959,센트럴파크2단지
21990,8001539,36.314606,127.404724,동산중고등학교
21950,8002718,36.31178,127.40145,충남기계공고
21880,8001664,36.31006,127.39845,문화동주공아파트
21860,8002600,36.308456,127.39575,중구보건소
22410,8001850,36.306515,127.39208,산성동새마을회관
22330,8001853,36.305332,127.38816,산성시장
22280,8001847,36.303757,127.38605,산성네거리
22570,8001856,36.300503,127.3855,산성초등학교
22550,8001828,36.29794,127.38467,사정동
22590,8001436,36.295746,127.38676,산성도서관
22630,8001894,36.294476,127.38924,상당
22610,8001522,36.29153,127.38817,오월드회전교차로
23490,8070033,36.287437,127.39129,보문산교통광장
23580,8007215,36.276375,127.39728,침산교\/점말
23600,8007217,36.273716,127.39626,침산동
22790,8005641,36.270885,127.39306,대전청소년수련마을
23610,8007218,36.27363,127.39639,침산동
23590,8007216,36.276344,127.39741,침산교\/점말
22760,8005889,36.277313,127.39846,침산동입구
22840,8001843,36.275246,127.40024,산서민원센터
22860,8001622,36.271717,127.40086,목달동
